vendor_id,supplier_name,defect_rate,lead_time_days,quality_score
Supplier 1,Supplier 1,0.031,25,4.5
Supplier 1,Supplier 1,0.071,25,4.5
Supplier 1,Supplier 1,0.0577,25,4.5
Supplier 1,Supplier 1,0.0033,25,4.5
Supplier 1,Supplier 1,0.0044,25,4.5
Supplier 1,Supplier 1,0.0174,25,4.5
Supplier 1,Supplier 1,0.002,25,4.5
Supplier 1,Supplier 1,0.0072,25,4.5
Supplier 1,Supplier 1,0.0676,25,4.5
Supplier 1,Supplier 1,0.0225,25,4.5
Supplier 1,Supplier 1,0.0198,25,4.5
Supplier 1,Supplier 1,0.0015,25,4.5
Supplier 1,Supplier 1,0.0154,25,4.5
Supplier 1,Supplier 1,0.1043,25,4.5
Supplier 1,Supplier 1,0.0147,25,4.5
Supplier 1,Supplier 1,0.0008,25,4.5
Supplier 1,Supplier 1,0.0441,25,4.5
Supplier 1,Supplier 1,0.1098,25,4.5
Supplier 1,Supplier 1,0.0084,25,4.5
Supplier 1,Supplier 1,0.0079,25,4.5
Supplier 1,Supplier 1,0.024,25,4.5
Supplier 1,Supplier 1,0.0041,25,4.5
Supplier 1,Supplier 1,0.0153,25,4.5
Supplier 1,Supplier 1,0.0022,25,4.5
Supplier 1,Supplier 1,0.0253,25,4.5
Supplier 1,Supplier 1,0.0099,25,4.5
Supplier 1,Supplier 1,0.0036,25,4.5
Supplier 1,Supplier 1,0.0114,25,4.5
Supplier 1,Supplier 1,0.0769,25,4.5
Supplier 1,Supplier 1,0.0111,25,4.5
Supplier 1,Supplier 1,0.0142,25,4.5
Supplier 1,Supplier 1,0.0029,25,4.5
Supplier 1,Supplier 1,0.0122,25,4.5
Supplier 1,Supplier 1,0.0183,25,4.5
Supplier 1,Supplier 1,0.0164,25,4.5
Supplier 1,Supplier 1,0.0193,25,4.5
Supplier 1,Supplier 1,0.0208,25,4.5
Supplier 1,Supplier 1,0.0054,25,4.5
Supplier 1,Supplier 1,0.0027,22,4.5
Supplier 1,Supplier 1,0.0613,22,4.5
Supplier 1,Supplier 1,0.0082,22,4.5
Supplier 1,Supplier 1,0.0128,22,4.5
Supplier 1,Supplier 1,0.0019,22,4.5
Supplier 1,Supplier 1,0.0301,22,4.5
Supplier 1,Supplier 1,0.0113,22,4.5
Supplier 1,Supplier 1,0.0738,22,4.5
Supplier 1,Supplier 1,0.0145,22,4.5
Supplier 1,Supplier 1,0.0008,22,4.5
Supplier 1,Supplier 1,0.0057,22,4.5
Supplier 1,Supplier 1,0.0122,22,4.5
Supplier 1,Supplier 1,0.0036,22,4.5
Supplier 1,Supplier 1,0.011,22,4.5
Supplier 1,Supplier 1,0.0346,22,4.5
Supplier 1,Supplier 1,0.0071,22,4.5
Supplier 1,Supplier 1,0.0456,22,4.5
Supplier 1,Supplier 1,0.0009,22,4.5
Supplier 1,Supplier 1,0.0158,22,4.5
Supplier 1,Supplier 1,0.0066,22,4.5
Supplier 1,Supplier 1,0.0058,22,4.5
Supplier 1,Supplier 1,0.0056,22,4.5
Supplier 1,Supplier 1,0.0153,22,4.5
Supplier 1,Supplier 1,0.0119,22,4.5
Supplier 1,Supplier 1,0.0018,22,4.5
Supplier 1,Supplier 1,0.0048,22,4.5
Supplier 1,Supplier 1,0.0006,22,4.5
Supplier 1,Supplier 1,0.0207,22,4.5
Supplier 1,Supplier 1,0.0002,22,4.5
Supplier 1,Supplier 1,0.0061,22,4.5
Supplier 1,Supplier 1,0.0064,22,4.5
Supplier 1,Supplier 1,0.0022,22,4.5
Supplier 1,Supplier 1,0.0144,22,4.5
Supplier 1,Supplier 1,0.0106,22,4.5
Supplier 1,Supplier 1,0.0407,22,4.5
Supplier 1,Supplier 1,0.0208,22,4.5
Supplier 1,Supplier 1,0.0236,22,4.5
Supplier 1,Supplier 1,0.0441,22,4.5
Supplier 1,Supplier 1,0.0197,22,4.5
Supplier 1,Supplier 1,0.0242,22,4.5
Supplier 1,Supplier 1,0.0421,22,4.5
Supplier 1,Supplier 1,0.0067,22,4.5
Supplier 1,Supplier 1,0.0055,22,4.5
Supplier 1,Supplier 1,0.031,22,4.5
Supplier 1,Supplier 1,0.0085,22,4.5
Supplier 1,Supplier 1,0.0226,22,4.5
Supplier 1,Supplier 1,0.0031,22,4.5
Supplier 1,Supplier 1,0.0062,22,4.5
Supplier 1,Supplier 1,0.0231,22,4.5
Supplier 1,Supplier 1,0.0435,22,4.5
Supplier 1,Supplier 1,0.0558,22,4.5
Supplier 1,Supplier 1,0.0248,22,4.5
Supplier 1,Supplier 1,0.017,22,4.5
Supplier 1,Supplier 1,0.0509,22,4.5
Supplier 1,Supplier 1,0.025,22,4.5
Supplier 1,Supplier 1,0.0173,22,4.5
Supplier 1,Supplier 1,0.0188,22,4.5
Supplier 1,Supplier 1,0.0032,22,4.5
Supplier 1,Supplier 1,0.0311,22,4.5
Supplier 1,Supplier 1,0.0004,22,4.5
Supplier 1,Supplier 1,0.0679,22,4.5
Supplier 1,Supplier 1,0.0083,22,4.5
Supplier 1,Supplier 1,0.0012,22,4.5
Supplier 1,Supplier 1,0.0007,22,4.5
Supplier 1,Supplier 1,0.0293,22,4.5
Supplier 1,Supplier 1,0.0033,22,4.5
Supplier 1,Supplier 1,0.032,22,4.5
Supplier 1,Supplier 1,0.0513,22,4.5
Supplier 1,Supplier 1,0.0097,22,4.5
Supplier 1,Supplier 1,0.036,22,4.5
Supplier 1,Supplier 1,0.0015,22,4.5
Supplier 1,Supplier 1,0.0211,22,4.5
Supplier 1,Supplier 1,0.0045,22,4.5
Supplier 1,Supplier 1,0.0068,22,4.5
Supplier 1,Supplier 1,0.048,22,4.5
Supplier 1,Supplier 1,0.0201,22,4.5
Supplier 1,Supplier 1,0.0131,22,4.5
Supplier 1,Supplier 1,0.0011,22,4.5
Supplier 1,Supplier 1,0.0263,22,4.5
Supplier 1,Supplier 1,0.0053,22,4.5
Supplier 1,Supplier 1,0.0247,22,4.5
Supplier 1,Supplier 1,0.0023,22,4.5
Supplier 1,Supplier 1,0.0072,22,4.5
Supplier 1,Supplier 1,0.014,22,4.5
Supplier 1,Supplier 1,0.0039,22,4.5
Supplier 1,Supplier 1,0.0268,22,4.5
Supplier 1,Supplier 1,0.0282,22,4.5
Supplier 1,Supplier 1,0.0025,22,4.5
Supplier 1,Supplier 1,0.0336,22,4.5
Supplier 1,Supplier 1,0.0444,22,4.5
Supplier 1,Supplier 1,0.0179,22,4.5
Supplier 1,Supplier 1,0.0148,22,4.5
Supplier 1,Supplier 1,0.0399,22,4.5
Supplier 1,Supplier 1,0.0014,22,4.5
Supplier 1,Supplier 1,0.0029,22,4.5
Supplier 1,Supplier 1,0.007,22,4.5
Supplier 1,Supplier 1,0.0561,22,4.5
Supplier 1,Supplier 1,0.0195,22,4.5
Supplier 1,Supplier 1,0.0092,22,4.5
Supplier 1,Supplier 1,0.0334,22,4.5
Supplier 1,Supplier 1,0.0052,22,4.5
Supplier 1,Supplier 1,0.0547,22,4.5
Supplier 1,Supplier 1,0.0143,22,4.5
Supplier 1,Supplier 1,0.0063,22,4.5
Supplier 1,Supplier 1,0.0077,22,4.5
Supplier 1,Supplier 1,0.0073,22,4.5
Supplier 1,Supplier 1,0.0091,22,4.5
Supplier 1,Supplier 1,0.003,22,4.5
Supplier 1,Supplier 1,0.0455,22,4.5
Supplier 1,Supplier 1,0.035,22,4.5
Supplier 1,Supplier 1,0.002,22,4.5
Supplier 1,Supplier 1,0.0079,22,4.5
Supplier 1,Supplier 1,0.0741,22,4.5
Supplier 1,Supplier 1,0.0732,22,4.5
Supplier 1,Supplier 1,0.0035,22,4.5
Supplier 1,Supplier 1,0.0312,22,4.5
Supplier 1,Supplier 1,0.01,22,4.5
Supplier 1,Supplier 1,0.0747,22,4.5
Supplier 1,Supplier 1,0.0202,22,4.5
Supplier 1,Supplier 1,0.0095,22,4.5
Supplier 1,Supplier 1,0.0276,22,4.5
Supplier 1,Supplier 1,0.0256,22,4.5
Supplier 1,Supplier 1,0.026,22,4.5
Supplier 1,Supplier 1,0.0093,22,4.5
Supplier 1,Supplier 1,0.0165,22,4.5
Supplier 1,Supplier 1,0.0078,22,4.5
Supplier 1,Supplier 1,0.0813,22,4.5
Supplier 1,Supplier 1,0.0096,22,4.5
Supplier 1,Supplier 1,0.0366,22,4.5
Supplier 1,Supplier 1,0.0254,22,4.5
Supplier 1,Supplier 1,0.0328,22,4.5
Supplier 1,Supplier 1,0.0044,22,4.5
Supplier 1,Supplier 1,0.015,22,4.5
Supplier 1,Supplier 1,0.0088,22,4.5
Supplier 1,Supplier 1,0.0869,22,4.5
Supplier 1,Supplier 1,0.0292,22,4.5
Supplier 1,Supplier 1,0.0183,22,4.5
Supplier 1,Supplier 1,0.0571,22,4.5
Supplier 1,Supplier 1,0.0412,22,4.5
Supplier 1,Supplier 1,0.047,22,4.5
Supplier 1,Supplier 1,0.0396,22,4.5
Supplier 1,Supplier 1,0.0443,22,4.5
Supplier 1,Supplier 1,0.0252,22,4.5
Supplier 1,Supplier 1,0.0205,22,4.5
Supplier 1,Supplier 1,0.042,22,4.5
Supplier 1,Supplier 1,0.0294,22,4.5
Supplier 2,Supplier 2,0.01,11,4.5
Supplier 2,Supplier 2,0.0073,11,4.5
Supplier 2,Supplier 2,0.0016,11,4.5
Supplier 2,Supplier 2,0.0021,11,4.5
Supplier 2,Supplier 2,0.0493,11,4.5
Supplier 2,Supplier 2,0.0052,11,4.5
Supplier 2,Supplier 2,0.0098,11,4.5
Supplier 2,Supplier 2,0.0147,11,4.5
Supplier 2,Supplier 2,0.0352,11,4.5
Supplier 2,Supplier 2,0.0014,11,4.5
Supplier 2,Supplier 2,0.0093,11,4.5
Supplier 2,Supplier 2,0.0194,11,4.5
Supplier 2,Supplier 2,0.0122,11,4.5
Supplier 2,Supplier 2,0.0002,11,4.5
Supplier 2,Supplier 2,0.0066,11,4.5
Supplier 2,Supplier 2,0.0026,11,4.5
Supplier 2,Supplier 2,0.0456,11,4.5
Supplier 2,Supplier 2,0.0079,11,4.5
Supplier 2,Supplier 2,0.0468,11,4.5
Supplier 2,Supplier 2,0.002,11,4.5
Supplier 2,Supplier 2,0.0293,11,4.5
Supplier 2,Supplier 2,0.0076,11,4.5
Supplier 2,Supplier 2,0.0132,11,4.5
Supplier 2,Supplier 2,0.0225,11,4.5
Supplier 2,Supplier 2,0.0381,11,4.5
Supplier 2,Supplier 2,0.0203,11,4.5
Supplier 2,Supplier 2,0.0343,11,4.5
Supplier 2,Supplier 2,0.0165,11,4.5
Supplier 2,Supplier 2,0.0416,11,4.5
Supplier 2,Supplier 2,0.0187,11,4.5
Supplier 2,Supplier 2,0.0074,11,4.5
Supplier 2,Supplier 2,0.0094,11,4.5
Supplier 2,Supplier 2,0.0266,11,4.5
Supplier 2,Supplier 2,0.0107,11,4.5
Supplier 2,Supplier 2,0.0075,11,4.5
Supplier 2,Supplier 2,0.0318,11,4.5
Supplier 2,Supplier 2,0.0018,11,4.5
Supplier 2,Supplier 2,0.0291,11,4.5
Supplier 2,Supplier 2,0.0064,11,4.5
Supplier 2,Supplier 2,0.0126,11,4.5
Supplier 2,Supplier 2,0.0059,11,4.5
Supplier 2,Supplier 2,0.0031,11,4.5
Supplier 2,Supplier 2,0.0015,11,4.5
Supplier 2,Supplier 2,0.0287,11,4.5
Supplier 2,Supplier 2,0.0504,11,4.5
Supplier 2,Supplier 2,0.0413,11,4.5
Supplier 2,Supplier 2,0.0245,11,4.5
Supplier 2,Supplier 2,0.0257,11,4.5
Supplier 2,Supplier 2,0.0037,11,4.5
Supplier 2,Supplier 2,0.032,11,4.5
Supplier 2,Supplier 2,0.0138,11,4.5
Supplier 2,Supplier 2,0.0263,11,4.5
Supplier 2,Supplier 2,0.0001,11,4.5
Supplier 2,Supplier 2,0.0271,11,4.5
Supplier 2,Supplier 2,0.022,11,4.5
Supplier 2,Supplier 2,0.019,11,4.5
Supplier 2,Supplier 2,0.0051,11,4.5
Supplier 2,Supplier 2,0.0175,11,4.5
Supplier 2,Supplier 2,0.0439,11,4.5
Supplier 2,Supplier 2,0.0206,11,4.5
Supplier 2,Supplier 2,0.0022,11,4.5
Supplier 2,Supplier 2,0.0038,11,4.5
Supplier 2,Supplier 2,0.0028,11,4.5
Supplier 2,Supplier 2,0.0198,11,4.5
Supplier 2,Supplier 2,0.0322,11,4.5
Supplier 2,Supplier 2,0.0003,11,4.5
Supplier 2,Supplier 2,0.0215,11,4.5
Supplier 2,Supplier 2,0.0029,11,4.5
Supplier 2,Supplier 2,0.0269,11,4.5
Supplier 2,Supplier 2,0.0306,11,4.5
Supplier 2,Supplier 2,0.0278,11,4.5
Supplier 2,Supplier 2,0.0017,11,4.5
Supplier 2,Supplier 2,0.088,11,4.5
Supplier 2,Supplier 2,0.0118,11,4.5
Supplier 2,Supplier 2,0.0378,11,4.5
Supplier 2,Supplier 2,0.0063,11,4.5
Supplier 2,Supplier 2,0.0256,11,4.5
Supplier 2,Supplier 2,0.0507,11,4.5
Supplier 2,Supplier 2,0.0041,11,4.5
Supplier 2,Supplier 2,0.023,11,4.5
Supplier 2,Supplier 2,0.0134,11,4.5
Supplier 2,Supplier 2,0.0188,11,4.5
Supplier 2,Supplier 2,0.004,11,4.5
Supplier 2,Supplier 2,0.0127,11,4.5
Supplier 2,Supplier 2,0.017,11,4.5
Supplier 2,Supplier 2,0.0048,11,4.5
Supplier 2,Supplier 2,0.0395,11,4.5
Supplier 2,Supplier 2,0.0143,11,4.5
Supplier 2,Supplier 2,0.0258,11,4.5
Supplier 2,Supplier 2,0.0554,11,4.5
Supplier 2,Supplier 2,0.0004,11,4.5
Supplier 2,Supplier 2,0.0034,11,4.5
Supplier 2,Supplier 2,0.0103,11,4.5
Supplier 2,Supplier 2,0.0277,11,4.5
Supplier 2,Supplier 2,0.0032,11,4.5
Supplier 2,Supplier 2,0.0102,11,4.5
Supplier 2,Supplier 2,0.0006,11,4.5
Supplier 2,Supplier 2,0.0254,11,4.5
Supplier 2,Supplier 2,0.0317,11,4.5
Supplier 2,Supplier 2,0.0106,11,4.5
Supplier 2,Supplier 2,0.0675,11,4.5
Supplier 2,Supplier 2,0.0009,11,4.5
Supplier 2,Supplier 2,0.0005,11,4.5
Supplier 2,Supplier 2,0.0281,11,4.5
Supplier 2,Supplier 2,0.0156,11,4.5
Supplier 2,Supplier 2,0.0279,11,4.5
Supplier 2,Supplier 2,0.003,11,4.5
Supplier 2,Supplier 2,0.1284,11,4.5
Supplier 2,Supplier 2,0.0282,11,4.5
Supplier 2,Supplier 2,0.0817,11,4.5
Supplier 2,Supplier 2,0.0081,11,4.5
Supplier 2,Supplier 2,0.0101,11,4.5
Supplier 2,Supplier 2,0.0039,11,4.5
Supplier 2,Supplier 2,0.0084,11,4.5
Supplier 2,Supplier 2,0.0375,11,4.5
Supplier 2,Supplier 2,0.026,11,4.5
Supplier 2,Supplier 2,0.0186,11,4.5
Supplier 2,Supplier 2,0.0212,11,4.5
Supplier 2,Supplier 2,0.0141,11,4.5
Supplier 2,Supplier 2,0.0097,11,4.5
Supplier 2,Supplier 2,0.0119,11,4.5
Supplier 2,Supplier 2,0.0243,11,4.5
Supplier 2,Supplier 2,0.0149,11,4.5
Supplier 2,Supplier 2,0.0226,11,4.5
Supplier 2,Supplier 2,0.0108,11,4.5
Supplier 2,Supplier 2,0.0012,11,4.5
Supplier 2,Supplier 2,0.016,11,4.5
Supplier 2,Supplier 2,0.0049,11,4.5
Supplier 2,Supplier 2,0.0007,11,4.5
Supplier 2,Supplier 2,0.0091,11,4.5
Supplier 2,Supplier 2,0.0159,11,4.5
Supplier 2,Supplier 2,0.0109,11,4.5
Supplier 2,Supplier 2,0.013,11,4.5
Supplier 2,Supplier 2,0.0232,11,4.5
Supplier 2,Supplier 2,0.0228,11,4.5
Supplier 2,Supplier 2,0.0499,11,4.5
Supplier 2,Supplier 2,0.0715,11,4.5
Supplier 2,Supplier 2,0.0464,11,4.5
Supplier 2,Supplier 2,0.0204,11,4.5
Supplier 2,Supplier 2,0.011,11,4.5
Supplier 2,Supplier 2,0.0247,11,4.5
Supplier 2,Supplier 2,0.0013,11,4.5
Supplier 2,Supplier 2,0.0986,11,4.5
Supplier 2,Supplier 2,0.0414,11,4.5
Supplier 2,Supplier 2,0.0071,11,4.5
Supplier 2,Supplier 2,0.0397,11,4.5
Supplier 1,Supplier 1,0.0073,23,4.5
Supplier 1,Supplier 1,0.026,23,4.5
Supplier 1,Supplier 1,0.0223,23,4.5
Supplier 1,Supplier 1,0.0266,23,4.5
Supplier 1,Supplier 1,0.0447,23,4.5
Supplier 1,Supplier 1,0.0235,23,4.5
Supplier 1,Supplier 1,0.0205,23,4.5
Supplier 1,Supplier 1,0.0176,23,4.5
Supplier 1,Supplier 1,0.022,23,4.5
Supplier 1,Supplier 1,0.0042,23,4.5
Supplier 1,Supplier 1,0.0043,23,4.5
Supplier 1,Supplier 1,0.0218,23,4.5
Supplier 1,Supplier 1,0.0384,23,4.5
Supplier 1,Supplier 1,0.0039,23,4.5
Supplier 1,Supplier 1,0.0057,23,4.5
Supplier 1,Supplier 1,0.0219,23,4.5
Supplier 1,Supplier 1,0.0194,23,4.5
Supplier 1,Supplier 1,0.0012,23,4.5
Supplier 1,Supplier 1,0.0213,23,4.5
Supplier 1,Supplier 1,0.0022,23,4.5
Supplier 1,Supplier 1,0.0703,23,4.5
Supplier 1,Supplier 1,0.0104,23,4.5
Supplier 1,Supplier 1,0.0109,23,4.5
Supplier 1,Supplier 1,0.0167,23,4.5
Supplier 1,Supplier 1,0.004,23,4.5
Supplier 1,Supplier 1,0.0184,23,4.5
Supplier 1,Supplier 1,0.0316,23,4.5
Supplier 1,Supplier 1,0.0128,23,4.5
Supplier 1,Supplier 1,0.0144,23,4.5
Supplier 1,Supplier 1,0.0098,23,4.5
Supplier 1,Supplier 1,0.0032,23,4.5
Supplier 1,Supplier 1,0.0228,23,4.5
Supplier 1,Supplier 1,0.0137,23,4.5
Supplier 1,Supplier 1,0.0221,23,4.5
Supplier 1,Supplier 1,0.0024,23,4.5
Supplier 1,Supplier 1,0.0037,23,4.5
Supplier 1,Supplier 1,0.0464,23,4.5
Supplier 1,Supplier 1,0.0026,23,4.5
Supplier 1,Supplier 1,0.0124,23,4.5
Supplier 1,Supplier 1,0.0197,23,4.5
Supplier 1,Supplier 1,0.0125,23,4.5
Supplier 1,Supplier 1,0.0234,23,4.5
Supplier 1,Supplier 1,0.0001,23,4.5
Supplier 1,Supplier 1,0.0134,23,4.5
Supplier 1,Supplier 1,0.0071,23,4.5
Supplier 1,Supplier 1,0.0354,23,4.5
Supplier 1,Supplier 1,0.0143,23,4.5
Supplier 1,Supplier 1,0.0013,23,4.5
Supplier 1,Supplier 1,0.0067,23,4.5
Supplier 1,Supplier 1,0.0029,23,4.5
Supplier 1,Supplier 1,0.015,23,4.5
Supplier 1,Supplier 1,0.0126,23,4.5
Supplier 1,Supplier 1,0.0332,23,4.5
Supplier 1,Supplier 1,0.0267,23,4.5
Supplier 1,Supplier 1,0.0171,23,4.5
Supplier 1,Supplier 1,0.0394,23,4.5
Supplier 1,Supplier 1,0.0103,23,4.5
Supplier 1,Supplier 1,0.0187,23,4.5
Supplier 1,Supplier 1,0.0413,23,4.5
Supplier 1,Supplier 1,0.0111,23,4.5
Supplier 1,Supplier 1,0.0021,23,4.5
Supplier 1,Supplier 1,0.0471,23,4.5
Supplier 1,Supplier 1,0.0479,23,4.5
Supplier 1,Supplier 1,0.0072,23,4.5
Supplier 1,Supplier 1,0.0178,23,4.5
Supplier 1,Supplier 1,0.0397,23,4.5
Supplier 1,Supplier 1,0.0207,23,4.5
Supplier 1,Supplier 1,0.0136,23,4.5
Supplier 1,Supplier 1,0.016,23,4.5
Supplier 1,Supplier 1,0.0251,23,4.5
Supplier 1,Supplier 1,0.0723,23,4.5
Supplier 1,Supplier 1,0.0094,23,4.5
Supplier 1,Supplier 1,0.02,23,4.5
Supplier 1,Supplier 1,0.0414,23,4.5
Supplier 1,Supplier 1,0.0198,23,4.5
Supplier 1,Supplier 1,0.0191,23,4.5
Supplier 1,Supplier 1,0.0209,23,4.5
Supplier 1,Supplier 1,0.0346,23,4.5
Supplier 1,Supplier 1,0.0149,23,4.5
Supplier 1,Supplier 1,0.0055,23,4.5
Supplier 1,Supplier 1,0.0078,23,4.5
Supplier 1,Supplier 1,0.0036,23,4.5
Supplier 1,Supplier 1,0.003,23,4.5
Supplier 1,Supplier 1,0.0366,23,4.5
Supplier 1,Supplier 1,0.1007,23,4.5
Supplier 1,Supplier 1,0.0,23,4.5
Supplier 1,Supplier 1,0.0027,23,4.5
Supplier 1,Supplier 1,0.0423,23,4.5
Supplier 1,Supplier 1,0.0239,23,4.5
Supplier 1,Supplier 1,0.0879,23,4.5
Supplier 1,Supplier 1,0.0231,23,4.5
Supplier 1,Supplier 1,0.008,23,4.5
Supplier 1,Supplier 1,0.0095,23,4.5
Supplier 1,Supplier 1,0.0122,23,4.5
Supplier 1,Supplier 1,0.0436,23,4.5
Supplier 1,Supplier 1,0.0441,23,4.5
Supplier 1,Supplier 1,0.0068,23,4.5
Supplier 1,Supplier 1,0.0016,23,4.5
Supplier 1,Supplier 1,0.0246,23,4.5
Supplier 1,Supplier 1,0.0249,23,4.5
Supplier 1,Supplier 1,0.0079,23,4.5
Supplier 1,Supplier 1,0.1043,23,4.5
Supplier 1,Supplier 1,0.0544,23,4.5
Supplier 1,Supplier 1,0.0151,23,4.5
Supplier 1,Supplier 1,0.011,23,4.5
Supplier 1,Supplier 1,0.0564,23,4.5
Supplier 1,Supplier 1,0.0536,23,4.5
Supplier 1,Supplier 1,0.0757,23,4.5
Supplier 1,Supplier 1,0.0185,23,4.5
Supplier 1,Supplier 1,0.0058,23,4.5
Supplier 1,Supplier 1,0.006,23,4.5
Supplier 1,Supplier 1,0.0242,23,4.5
Supplier 1,Supplier 1,0.0038,23,4.5
Supplier 1,Supplier 1,0.0215,23,4.5
Supplier 1,Supplier 1,0.0434,23,4.5
Supplier 1,Supplier 1,0.0365,23,4.5
Supplier 1,Supplier 1,0.0188,23,4.5
Supplier 1,Supplier 1,0.054,23,4.5
Supplier 1,Supplier 1,0.0023,23,4.5
Supplier 1,Supplier 1,0.0108,23,4.5
Supplier 1,Supplier 1,0.0347,23,4.5
Supplier 1,Supplier 1,0.0014,23,4.5
Supplier 1,Supplier 1,0.0107,23,4.5
Supplier 1,Supplier 1,0.0258,23,4.5
Supplier 1,Supplier 1,0.0653,23,4.5
Supplier 1,Supplier 1,0.0186,23,4.5
Supplier 1,Supplier 1,0.0044,23,4.5
Supplier 1,Supplier 1,0.0093,23,4.5
Supplier 1,Supplier 1,0.0353,23,4.5
Supplier 1,Supplier 1,0.0204,23,4.5
Supplier 1,Supplier 1,0.0852,23,4.5
Supplier 1,Supplier 1,0.0427,23,4.5
Supplier 1,Supplier 1,0.066,23,4.5
Supplier 1,Supplier 1,0.0065,23,4.5
Supplier 1,Supplier 1,0.0025,23,4.5
Supplier 1,Supplier 1,0.0367,23,4.5
Supplier 1,Supplier 1,0.0374,23,4.5
Supplier 1,Supplier 1,0.0007,23,4.5
Supplier 1,Supplier 1,0.0555,23,4.5
Supplier 1,Supplier 1,0.0492,23,4.5
Supplier 1,Supplier 1,0.0173,23,4.5
Supplier 1,Supplier 1,0.0035,23,4.5
Supplier 1,Supplier 1,0.0002,23,4.5
Supplier 1,Supplier 1,0.005,23,4.5
Supplier 1,Supplier 1,0.0127,23,4.5
Supplier 1,Supplier 1,0.001,23,4.5
Supplier 1,Supplier 1,0.0105,23,4.5
Supplier 1,Supplier 1,0.0155,23,4.5
Supplier 1,Supplier 1,0.0047,23,4.5
Supplier 1,Supplier 1,0.0005,23,4.5
Supplier 1,Supplier 1,0.0256,23,4.5
Supplier 1,Supplier 1,0.0289,23,4.5
Supplier 2,Supplier 2,0.01,18,4.5
Supplier 2,Supplier 2,0.0071,18,4.5
Supplier 2,Supplier 2,0.0009,18,4.5
Supplier 2,Supplier 2,0.0239,18,4.5
Supplier 2,Supplier 2,0.0282,18,4.5
Supplier 2,Supplier 2,0.0347,18,4.5
Supplier 2,Supplier 2,0.0226,18,4.5
Supplier 2,Supplier 2,0.023,18,4.5
Supplier 2,Supplier 2,0.0027,18,4.5
Supplier 2,Supplier 2,0.0396,18,4.5
Supplier 2,Supplier 2,0.0114,18,4.5
Supplier 2,Supplier 2,0.0162,18,4.5
Supplier 2,Supplier 2,0.0108,18,4.5
Supplier 2,Supplier 2,0.0136,18,4.5
Supplier 2,Supplier 2,0.0149,18,4.5
Supplier 2,Supplier 2,0.0219,18,4.5
Supplier 2,Supplier 2,0.0169,18,4.5
Supplier 2,Supplier 2,0.0234,18,4.5
Supplier 2,Supplier 2,0.0,18,4.5
Supplier 2,Supplier 2,0.0026,18,4.5
Supplier 2,Supplier 2,0.0351,18,4.5
Supplier 2,Supplier 2,0.0179,18,4.5
Supplier 2,Supplier 2,0.0001,18,4.5
Supplier 2,Supplier 2,0.0779,18,4.5
Supplier 2,Supplier 2,0.0057,18,4.5
Supplier 2,Supplier 2,0.0172,18,4.5
Supplier 2,Supplier 2,0.0723,18,4.5
Supplier 2,Supplier 2,0.0103,18,4.5
Supplier 2,Supplier 2,0.0006,18,4.5
Supplier 2,Supplier 2,0.0153,18,4.5
Supplier 2,Supplier 2,0.0076,18,4.5
Supplier 2,Supplier 2,0.0343,18,4.5
Supplier 2,Supplier 2,0.0268,18,4.5
Supplier 2,Supplier 2,0.014,18,4.5
Supplier 2,Supplier 2,0.022,18,4.5
Supplier 2,Supplier 2,0.0025,18,4.5
Supplier 2,Supplier 2,0.0487,18,4.5
Supplier 2,Supplier 2,0.0131,18,4.5
Supplier 2,Supplier 2,0.0068,18,4.5
Supplier 2,Supplier 2,0.0033,18,4.5
Supplier 2,Supplier 2,0.0021,18,4.5
Supplier 2,Supplier 2,0.0008,18,4.5
Supplier 2,Supplier 2,0.0216,18,4.5
Supplier 2,Supplier 2,0.0691,18,4.5
Supplier 2,Supplier 2,0.0055,18,4.5
Supplier 2,Supplier 2,0.0243,18,4.5
Supplier 2,Supplier 2,0.0038,18,4.5
Supplier 2,Supplier 2,0.0731,18,4.5
Supplier 2,Supplier 2,0.0428,18,4.5
Supplier 2,Supplier 2,0.0532,18,4.5
Supplier 2,Supplier 2,0.0125,18,4.5
Supplier 2,Supplier 2,0.0827,18,4.5
Supplier 2,Supplier 2,0.0056,18,4.5
Supplier 2,Supplier 2,0.0902,18,4.5
Supplier 2,Supplier 2,0.0948,18,4.5
Supplier 2,Supplier 2,0.0261,18,4.5
Supplier 2,Supplier 2,0.0308,18,4.5
Supplier 2,Supplier 2,0.0047,18,4.5
Supplier 2,Supplier 2,0.0121,18,4.5
Supplier 2,Supplier 2,0.0611,18,4.5
Supplier 2,Supplier 2,0.0111,18,4.5
Supplier 2,Supplier 2,0.0062,18,4.5
Supplier 2,Supplier 2,0.0138,18,4.5
Supplier 2,Supplier 2,0.0388,18,4.5
Supplier 2,Supplier 2,0.0325,18,4.5
Supplier 2,Supplier 2,0.0004,18,4.5
Supplier 2,Supplier 2,0.0178,18,4.5
Supplier 2,Supplier 2,0.1216,18,4.5
Supplier 2,Supplier 2,0.0144,18,4.5
Supplier 2,Supplier 2,0.0024,18,4.5
Supplier 2,Supplier 2,0.0514,18,4.5
Supplier 2,Supplier 2,0.0339,18,4.5
Supplier 2,Supplier 2,0.0133,18,4.5
Supplier 2,Supplier 2,0.0382,18,4.5
Supplier 2,Supplier 2,0.0263,18,4.5
Supplier 2,Supplier 2,0.0217,18,4.5
Supplier 2,Supplier 2,0.0041,18,4.5
Supplier 2,Supplier 2,0.0386,18,4.5
Supplier 2,Supplier 2,0.0164,18,4.5
